num_slices,accuracy
5,0.7442622950819672
6,0.7491803278688525
7,0.7459016393442623
8,0.7442622950819672
9,0.7475409836065574
10,0.7557377049180328
11,0.7622950819672131
12,0.760655737704918
13,0.7622950819672131
14,0.760655737704918
15,0.7573770491803279
16,0.7573770491803279
17,0.7639344262295082
18,0.7639344262295082
19,0.7754098360655738
20,0.7688524590163934
21,0.7754098360655738
22,0.7704918032786885
23,0.7721311475409836
24,0.7704918032786885
